t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method
1.4,-4.03900891781703,0.0286702187065008,6.81048065109558,0.0140294239620719,0.0647008038580992,0.00468513336467558,10,-0.137078159451635,2.43297444917191,1.11662495510718,2.40778019372388,1.18949867879686,0.0273973210804923,0.0130854865621448,0.00366519131475539,0.0647008038580992,0.064039784482709,0.0606659653230206,0.00349065855600352,1,1
1.5,-4.0360910613567,0.0286706653199429,6.81691476458014,0.0137107826509737,0.0647008024462241,0.00457763383727535,10,-0.137078159451635,2.40807373450023,1.08169476812536,2.38248055206893,1.15434422377799,0.0286753831493241,0.0103449438311454,0.00401425735240777,0.0647008024462241,0.066450264086116,0.075309450148328,0.00366519131475539,1,1
1.6,-4.03603215095724,0.0289043093477119,6.81600997026114,0.0135376627194653,0.0653339798968637,0.00444838082461422,10,-0.137078159451635,2.40812883983534,1.08170756820005,2.38258317642028,1.1551105964785,0.0312360223120539,0.0119315236921517,0.00436332312998582,0.0653339798968637,0.066450264086116,0.0720628363397233,0.00314159277842547,1,1
1.7,-4.03059044874531,0.029061502429071,6.82305389411879,0.0130916267338007,0.0640691241776972,0.00429927258124354,10,-0.137078159451635,2.33815261138588,1.17774750785573,2.31492473271626,1.25129116383719,0.0308406145581112,0.00816690658632758,0.0047123891676382,0.0640691241776972,0.0688545292735483,0.0930661641927981,0.00209439505557982,1,1
1.8,-4.02761438949947,0.0293813404565385,6.82858531421199,0.0128069139576927,0.0647008032933492,0.00413243943816914,10,-0.137078159451635,2.33823451492162,1.17775760286287,2.3151475296871,1.25210949539664,0.0325207260275727,0.0101231750800859,0.00506145468514193,0.0647008032933492,0.0693866081637473,0.0930661712161081,0.00331612553717733,1,1
1.9,-4.02503163650749,0.0296580981866018,6.82829033609039,0.0126215697360456,0.0640691238955611,0.00394997864215194,10,-0.146869456555323,2.55323808388133,1.23016507566359,2.53144177214542,1.3036561200367,0.0324985028235047,0.0105883766906898,0.00541052072279431,0.0640691238955611,0.0669806557207762,0.0819201663163571,0.00366519131475539,1,1
2,-4.02165867332275,0.0298607341394934,6.82788688974483,0.0123132696704429,0.0688545238700404,0.00375432534278826,10,-0.146869456555323,2.55332441797426,1.23017891107506,2.53176044122183,1.30856863037341,0.0312703509725346,0.0106697946782739,0.00541052072279431,0.0688545238700404,0.0693866065177298,0.072062834923919,0.00366519131475539,1,1
2.1,-4.01643924637997,0.0299842261883425,6.82640175288811,0.0121818808016187,0.0682174131584448,0.0035478464326783,10,-0.146869456555323,2.47841627113435,1.23019597429512,2.45694634481819,1.30830204218893,0.0312737377421497,0.0107051623093573,0.00575958676044669,0.0682174131584448,0.0659209191412786,0.0543358138996506,0.00226892794436884,1,1
2.2,-4.01637676704109,0.0303866103728279,6.825491552244,0.0118689133764766,0.0688545238700404,0.00333298262787234,10,-0.146869456555323,2.47852421275472,1.23020598380066,2.45721392732188,1.30914911121251,0.0342389254670554,0.00900027571460985,0.00610865227795042,0.0688545238700404,0.0659209191412786,0.0512273877910416,0.00401425735240777,1,1
2.3,-4.010528605609,0.0308980950280294,6.8266184363209,0.0114908944842009,0.0717314323953147,0.00311214119387599,10,-0.156660753659011,2.06374053897618,1.20398763804312,2.04197715132903,1.28788534146814,0.0355372456529786,0.00866784362139499,0.00628318555685094,0.0717314323953147,0.0683234979297882,0.0512273877910416,0.00401425735240777,1,1
2.4,-4.00788765246719,0.031332830154242,6.82542076757004,0.0115022001780633,0.0717314323953147,0.00288771420665403,10,-0.156660753659011,2.06383988347768,1.20400729989761,2.04192414322119,1.2880978863613,0.0355406294116497,0.0116116279361863,0.00663225107435467,0.0717314323953147,0.0683234984040986,0.0512273905535838,0.00296705975959928,1,1
2.5,-4.00524669932538,0.0318094699985627,6.82422309881918,0.0113682982270677,0.0717314323953147,0.00266196769725054,10,-0.156660753659011,1.9438098229445,1.28257379953614,1.92397765194226,1.3685383985131,0.0364083865837878,0.0100763292266467,0.00680678383310653,0.0717314323953147,0.0688545285738893,0.0543358166954986,0.00226892794436884,1,1
2.6,-3.9971768815466,0.0322281006483036,6.83008665828616,0.0112879451187974,0.070453912179812,0.00243708108487387,10,-0.156660753659011,1.8890690943907,1.17771327831665,1.86637877835825,1.26185777245042,0.0363969437134364,0.0101236456318674,0.00715584987075891,0.070453912179812,0.0707198749684064,0.0720628378093913,0.00139626337038654,1,1
2.7,-3.99447132228569,0.0324690433580302,6.82797764915539,0.0107790659249404,0.0710919202327076,0.00221505428348157,10,-0.156660753659011,1.88918322735717,1.17772701378634,1.86686152295625,1.26274128890464,0.0347138494230046,0.00608950619384014,0.00733038262951078,0.0710919202327076,0.0707198749684064,0.0688545520614265,0.00244346096319503,1,1
2.8,-3.98868263110399,0.032824626206092,6.83003591474439,0.0102405347768755,0.0733171151179801,0.00199776099493075,10,-0.156660753659011,1.95417418749733,1.22168150705635,1.9334033058377,1.30921903941197,0.0360044175505171,0.00577055649213064,0.00750491590841129,0.0733171151179801,0.0707198749684064,0.057481798779248,0.00191986216679079,1,1
2.9,-3.98640003689829,0.0330905652341077,6.8338369968148,0.00989087392219721,0.0698174068505535,0.00178688821290926,10,-0.156660753659011,1.95428302232669,1.22169257130808,1.93374571119645,1.30592791085033,0.0359815448541864,0.00544425008455394,0.00767944866716316,0.0698174068505535,0.0707198749684064,0.0753094416179223,0.00122173048159752,1,1
3,-3.98640003689829,0.0334479057237049,6.8338369968148,0.00941236507588703,0.0698174068505535,0.00158376506588849,10,-0.156660753659011,1.99943311276466,1.16919031088687,1.97773907800725,1.25280525774597,0.0368649302885996,0.0048366829744714,0.00785398142591502,0.0698174068505535,0.068854529513813,0.0638889427252411,0.00174532927800176,1,1
3.1,-3.98061558107548,0.0336707058817416,6.83589747101591,0.00892605353591176,0.0720408534549655,0.00138966317297489,10,-0.156660753659011,1.99461934169867,1.24761566199825,1.97554965633128,1.33448310822977,0.0356000461809695,0.00499086252394268,0.0082030474635674,0.0720408534549655,0.0688545276339656,0.0521445191398395,0.00122173048159752,1,1
3.2,-3.9746884155811,0.0341651284575095,6.83615078723031,0.0087056550809759,0.0755301842490768,0.0012054658139555,10,-0.156660753659011,1.99469719683846,1.24763246213764,1.9756987954731,1.33825455620461,0.038589482361993,0.00772379986025177,0.0082030474635674,0.0755301842490768,0.0712525730765916,0.0489487007840868,0.00122173048159752,1,1
3.3,-3.9721162966105,0.0344202606024862,6.83586661459587,0.00864484789057288,0.0748904594761288,0.00103192375155244,10,-0.156660753659011,2.26970247635969,1.27395167003369,2.25147130138371,1.36241505411266,0.0369073781422217,0.00785626814778867,0.0082030474635674,0.0748904594761288,0.0707198733215548,0.0489487007840868,0.00104719752778991,1,1
3.4,-3.96977486050268,0.0346701262702903,6.83873857524105,0.00883417125142006,0.072040852047867,0.000869464915687153,10,-0.146869456555323,2.18977255543084,1.27406321709095,2.17131000599383,1.36025598012254,0.0372887849113538,0.00970446168695415,0.00837758022231927,0.072040852047867,0.0701882191308287,0.0606659638786977,0.000872664639000881,1,1
3.5,-3.96490588322665,0.0348817224478776,6.84223437184145,0.00906074291781977,0.0679168350527657,0.000718270786334422,10,-0.146869456555323,2.09478778905811,1.3001698101031,2.07688562645293,1.38317341511943,0.037248446568887,0.00985815830766262,0.00855211350121978,0.0679168350527657,0.0701882191308287,0.0819201663163571,0.00174532927800176,1,1
3.6,-3.96484417531695,0.0349918503910329,6.84133140336576,0.00885499257743231,0.0685488703609225,0.000578386948636973,10,-0.146869456555323,2.09484953788633,1.3001806250972,2.0771247880896,1.38388817143419,0.0359865993889924,0.00710477152182132,0.00872664625997165,0.0685488703609225,0.0688545278636628,0.070453944888843,0.000349065842596636,1,1
3.7,-3.96220322217136,0.0350858123683193,6.84013373461318,0.00888342062855033,0.0685488703609225,0.000449514703956864,10,-0.146869456555323,2.03988007688139,1.27408608091835,2.0212931045819,1.35800929929994,0.0359807793249136,0.00915419149912768,0.00890117901872351,0.0685488703609225,0.0683234976949716,0.0671513884441548,0.00191986216679079,1,1
3.8,-3.9566444090793,0.0348896817096313,6.8453701734811,0.00887373113866172,0.0685488720405221,0.000331337295365869,10,-0.146869456555323,1.97489880258448,1.3263965486501,1.95804493491019,1.41119557921459,0.0330220174600163,0.00878146304276764,0.00907571177747538,0.0685488720405221,0.0707198744926039,0.081920164882735,0.000523598763894954,1,1
3.9,-3.95400345593343,0.0345916285737662,6.84417250472839,0.00864885021227508,0.0685488720405221,0.000223218448605353,10,-0.146869456555323,2.04997123368877,1.2827359507353,2.03202530612833,1.36644791136578,0.0317539459765904,0.00650782026004217,0.00925024453622724,0.0685488720405221,0.0707198749684064,0.0819201678735391,0.000174532921298318,1,1
4,-3.94878325755304,0.0345977995662028,6.84268013570057,0.00850251531777879,0.0679168367309664,0.000124332462158227,10,-0.146869456555323,1.88004475468095,1.17807815316991,1.85910672679596,1.26148628476494,0.0347086441974849,0.00690141533102527,0.00925024453622724,0.0679168367309664,0.0701882207759323,0.0819201678735391,0.00104719752778991,1,1
4.1,-3.94614230440717,0.0344489866081081,6.84148246694787,0.00816231284915011,0.0679168367309664,3.38770298526225e-05,10,-0.146869456555323,1.8800869564828,1.17808588175247,1.85951984101946,1.26148790765798,0.0330325830195803,0.00492426151571061,0.00942477833527641,0.0679168367309664,0.0677935127516338,0.0671513811801112,0.000523598763894954,1,1
4.2,-3.94058349430792,0.0343129150189748,6.8467189105673,0.00809197594843625,0.0679168353324655,-4.90943959541518e-05,10,-0.137078159451635,1.91508981747165,1.14328976735318,1.89364384632433,1.22596719869454,0.0330179201874979,0.00742257836517282,0.00942477833527641,0.0679168353324655,0.0701882193716503,0.081920166439917,0.00104719752778991,1,1
4.3,-3.93809637002954,0.0341769370404576,6.84780978576196,0.00808312031616933,0.0663150837137427,-0.000125619844137054,10,-0.137078159451635,1.88027177657598,1.05585918236517,1.85652243832245,1.13608883260399,0.0330067057656504,0.00747593015994926,0.00942477833527641,0.0663150837137427,0.0701882193716503,0.0897217731296915,-0.000698131685193272,1,1
4.4,-3.93490054968758,0.0343702471433322,6.85014733334521,0.00796376057945845,0.0691823910303924,-0.00019676143660724,10,-0.137078159451635,1.81545545721904,1.10800344166711,1.79313869658027,1.19239108765438,0.0359904916077842,0.00776078629053202,0.00942477833527641,0.0691823910303924,0.0707198728605201,0.0785950149512906,-0.00139626337038654,1,1
4.5,-3.9322595965388,0.0344026897045182,6.84894966459119,0.00792409904465141,0.0691823910303924,-0.00026365304639036,10,-0.127286862347946,1.85021491632179,1.20426333192851,1.83068046615068,1.28947370585007,0.034711379800142,0.0075467206095152,0.00942477833527641,0.0691823910303924,0.0707198728605201,0.0785950149512906,-0.000174532921298318,1,1
4.6,-3.92634600117881,0.03458072378906,6.84919264797969,0.00774490767119023,0.0726782341611354,-0.000327400955753008,10,-0.127286862347946,1.8502410870869,1.20427188590678,1.83081779717092,1.29310019538628,0.0360130682192051,0.00718472305043597,0.00942477833527641,0.0726782341611354,0.0712525723814703,0.0638889398239735,-0.000174532921298318,1,1
4.7,-3.92393280556442,0.0349811507611646,6.85117205516387,0.00784714975690384,0.0704539107766446,-0.000388945036942506,10,-0.127286862347946,1.74525747725427,1.19551697633061,1.72535490107269,1.28319909040007,0.0389555910138419,0.00808826315257506,0.00942477833527641,0.0704539107766446,0.0712525719047299,0.0753094416179223,-0.00157079638921273,1,1
4.8,-3.92399668030667,0.0351945218441537,6.85208129273279,0.00755352290530243,0.0698174034781409,-0.000449250818928855,10,-0.117495565244258,1.74027993195608,1.20425476337995,1.72083971537675,1.29162926392072,0.0372720900804646,0.00454818188187041,0.00942477833527641,0.0698174034781409,0.0712525719047299,0.0785950077131436,-0.000523598763894954,1,1
4.9,-3.92393280556442,0.0355177585304552,6.85117205516387,0.00741782098872606,0.0704539107766446,-0.00050936124288626,10,-0.117495565244258,1.64027549599451,1.16069937102602,1.61954291735959,1.24947607258971,0.0385472330205483,0.00633994053686205,0.00942477833527641,0.0704539107766446,0.0712525719047299,0.0753094416179223,0.000349065842596636,1,1
5,-3.91807951149193,0.0358266567440282,6.85231898454866,0.0072129501673936,0.0733171117484905,-0.000569906526030596,10,-0.117495565244258,1.43538819638718,1.08213835211347,1.41244194091742,1.17549256576085,0.0385646634215658,0.0062316797724404,0.00942477833527641,0.0733171117484905,0.0736443947101326,0.0753094416179223,0.000698131685193272,1,1
5.1,-3.91537109218847,0.0363730423201491,6.85020677706317,0.00713065458406727,0.0739574915542895,-0.00063161960030451,10,-0.117495565244258,1.43541448725065,1.08214997800501,1.41229763064402,1.17651415663052,0.0415270672592845,0.00656603012205483,0.00925024453622724,0.0739574915542895,0.0712525719047299,0.057481798779248,-0.000698131685193272,1,1
5.2,-3.90981227944666,0.0367022862779764,6.85544321716138,0.00678203384027954,0.0739574918342825,-0.000695106737132221,10,-0.117495565244258,1.35534709996767,1.00369473891074,1.33013974015203,1.09823055677591,0.0398344183598914,0.00346556845100558,0.00925024453622724,0.0739574918342825,0.0741797973272555,0.0753094458831256,-0.00104719752778991,1,1
5.3,-3.9072387924482,0.0371170117809602,6.85516008713703,0.0065098451793642,0.0733171120282516,-0.000760743923674643,10,-0.10770426814057,1.26542618410184,0.951443323394459,1.23880166022134,1.04615646205108,0.0411036799917262,0.00369694178361104,0.00907571177747538,0.0733171120282516,0.0717863197728927,0.0638889398239735,-0.00139626337038654,1,1
5.4,-3.89903902952242,0.0374575932696506,6.8591988630103,0.00607652622565845,0.0733171106294435,-0.000828829718247366,10,-0.10770426814057,1.27542466313577,0.925399390250075,1.24824158623789,1.01982024436422,0.0406975118670609,0.00195440475393931,0.00907571177747538,0.0733171106294435,0.073644394954586,0.0753094488031436,-0.000174532921298318,1,1
5.5,-3.89669256068427,0.0379092825004623,6.86209070952191,0.0060447648551167,0.0704539082509441,-0.0008995064851801,10,-0.10770426814057,1.30554684132811,0.872747341446896,1.27672469457246,0.962958048348379,0.0423730921652303,0.00472262455577417,0.00907571177747538,0.0704539082509441,0.0712525709752352,0.0753094488031436,-0.00157079638921273,1,1
5.6,-3.89405160753109,0.0385377688225128,6.86089304076589,0.00575101401593403,0.0704539082509441,-0.000972743391593058,10,-0.0979129710368819,1.30558101822392,0.872762010974137,1.27658973006993,0.963504244288488,0.0445164129591757,0.0029566306368502,0.00890117901872351,0.0704539082509441,0.0712525709752352,0.0753094488031436,-0.00104719752778991,1,1
5.7,-3.88562408303512,0.0389980687350557,6.86175473684262,0.00546478126659154,0.0726782310748237,-0.00104845699344497,10,-0.0979129710368819,1.38066030916433,0.890299468829376,1.35206882943184,0.982906953167471,0.0432559909977783,0.00355749897376206,0.00872664625997165,0.0726782310748237,0.0712525712096077,0.0638889485256191,-0.000349065842596636,1,1
5.8,-3.88291640548352,0.0395274235674928,6.8596446302262,0.0051488173045775,0.0733171097901584,-0.00112642485705335,10,-0.0979129710368819,1.42567094483658,0.89896078184963,1.39723785851776,0.992180834074408,0.0445298687109066,0.00238017357914595,0.00872664625997165,0.0733171097901584,0.0712525712096077,0.060665969631464,-0.00174532927800176,1,1
5.9,-3.87799285805731,0.0402285747674153,6.86224804313589,0.00493760111696571,0.0698174018033544,-0.00120622931501379,10,-0.0881216739331937,1.29123380497931,1.02043468768182,1.2663125883479,1.11536473165949,0.0470720900143408,0.00161275334206073,0.00855211350121978,0.0698174018033544,0.0712525712096077,0.0785950119961647,-0.00191986216679079,1,1
6,-3.87277409740611,0.0408389583813239,6.86075984709699,0.00471979942601843,0.0691823893493921,-0.00128738218627426,10,-0.0881216739331937,1.37116687035007,1.03824098104492,1.34669697055552,1.13184037323252,0.0466752065956996,0.00240493917758765,0.00855211350121978,0.0691823893493921,0.0707198709794576,0.0785950119961647,-0.000698131685193272,1,1
6.1,-3.86428553651259,0.0414063670730166,6.86071550666439,0.00438205626559517,0.0720408495341631,-0.00136931907403007,10,-0.0881216739331937,1.3712017023797,1.03824379052866,1.34675368811121,1.13518981129314,0.0466771447505806,0.00227989201558231,0.00837758022231927,0.0720408495341631,0.0701882165563086,0.0606659609900537,-0.00279252674077309,1,1
6.2,-3.86164458335791,0.0420275253465114,6.8595178379077,0.00392034639730253,0.0720408495341631,-0.00145143417863293,10,-0.0783303768295055,1.33577593113143,0.916672751078864,1.30737405350436,1.01247446751972,0.0479363400715016,-0.000471703398784678,0.0082030474635674,0.0720408495341631,0.0701882165563086,0.0606659609900537,-0.000349065842596636,1,1
6.3,-3.85665147242143,0.042580216056762,6.86120561359223,0.00373363578367194,0.0691823893493921,-0.00153300527583216,10,-0.0783303768295055,1.36080901220197,0.916776687896109,1.332228742213,1.00969403799505,0.0479459520081436,0.000814911798285917,0.00802851470481554,0.0691823893493921,0.0677935096970763,0.0606659653230206,-0.00174532927800176,1,1
6.4,-3.85401051926674,0.042931259482207,6.86000794483553,0.00320321948051409,0.0691823893493921,-0.00161344208741623,10,-0.0783303768295055,1.53570672395316,0.838068860506229,1.50479784584121,0.927104692093069,0.0462705768386028,-0.00184239094504752,0.00785398142591502,0.0691823893493921,0.0677935096970763,0.0606659653230206,-0.00191986216679079,1,1
6.5,-3.84838855911748,0.0432525710493088,6.86433724306289,0.00269727204960643,0.0698174017957418,-0.00169186828580171,10,-0.0685390797258173,1.4557451672838,0.855750165476372,1.42557455309766,0.947317932603069,0.0462897924838071,-0.00185623613753051,0.00785398142591502,0.0698174017957418,0.0677935092277717,0.0574817944651629,-0.00139626337038654,1,1
6.6,-3.83795032015218,0.0436967058464645,6.86135876181016,0.00241866042459214,0.0685488686813229,-0.00176767226233618,10,-0.0685390797258173,1.45577086003234,0.855770833731508,1.42553392984041,0.946433931762318,0.0479544300907714,-0.000753547067306326,0.00767944866716316,0.0685488686813229,0.0662097962750738,0.054335812400242,-0.00226892794436884,1,1
6.7,-3.83816585692572,0.0439384397523489,6.86455027424567,0.00230990084681362,0.0663150817465172,-0.00184005545521961,10,-0.0685390797258173,1.53578426427417,0.84732364109308,1.50519228779826,0.934573676892284,0.046290370015714,0.000346871995837775,0.00750491590841129,0.0663150817465172,0.0667366631695427,0.0688545506832436,-0.00104719752778991,1,1
6.8,-3.83552490377049,0.0441622742817644,6.86335260548872,0.00222516266047144,0.0663150817465172,-0.00190830326078972,10,-0.0587477826221291,1.425803667912,0.778014997948361,1.39299648258184,0.865509548643621,0.0462915040881236,0.00141908920715869,0.00733038262951078,0.0663150817465172,0.0672645667224037,0.0720628335619773,-0.00209439505557982,1,1
6.9,-3.83024299740641,0.0442455396413957,6.86095726716762,0.00210134662582858,0.0663150823114511,-0.00197180471942985,10,-0.0587477826221291,1.45594908809876,0.821534415528387,1.42452491702265,0.909649013102164,0.0450376024164389,0.000923545267040827,0.00715584987075891,0.0663150823114511,0.0643391388255299,0.0543358110361465,-0.00157079638921273,1,1
7,-3.82528489972512,0.0444718913927683,6.86357041111797,0.00243991506399853,0.0628102346958099,-0.002029981269156,10,-0.0587477826221291,1.52089921105137,0.856178367526693,1.49017780321703,0.940514653998195,0.0466977080542197,0.00418553453855751,0.00698131711200705,0.0628102346958099,0.0643391383555165,0.072062830676505,-0.00296705975959928,1,1
7.1,-3.82258715355278,0.0445259529758001,6.86147424039464,0.00247594860719343,0.0634389323874645,-0.00208229534644217,10,-0.0489564855184409,1.52091238039832,0.856193184661829,1.4901363057817,0.941165519393834,0.0450257058214184,0.00308468619360573,0.00680678383310653,0.0634389323874645,0.0648653576543416,0.072062830676505,-0.00279252674077309,1,1
7.2,-3.81412037071499,0.0447048579623579,6.86140303406121,0.00257668704063041,0.0663150814654851,-0.00212833983246173,10,-0.0391651884147528,1.54580228100542,0.769422606462324,1.51210655219216,0.855126509441127,0.0463407038041891,0.00475325984642571,0.00663225107435467,0.0663150814654851,0.0667366624636976,0.0688545478317673,-0.00314159277842547,1,1
7.3,-3.81168894114524,0.0447332290009655,6.86341475229123,0.00271312892759606,0.0640691179707067,-0.00216772518478566,10,-0.0391651884147528,1.54580885332733,0.769433339667009,1.51200341040894,0.852836901523046,0.0450592312916393,0.00305598793164933,0.0064577183156028,0.0640691179707067,0.0648653569490658,0.0688545464218808,-0.00279252674077309,1,1
7.4,-3.80646452919064,0.0448842468568865,6.86192000795472,0.00270913992217198,0.063438931823671,-0.00220024979618437,10,-0.0293738913110646,1.45582074906098,0.768513548868016,1.42190839262583,0.852562128462038,0.0463371529103545,0.00240303979947485,0.00628318555685094,0.063438931823671,0.0648653569490658,0.0720628292607015,-0.000174532921298318,1,1
7.5,-3.80407953761532,0.0450129487341417,6.86484569794279,0.00261666692346606,0.0605539478335417,-0.00222572704218151,10,-0.0293738913110646,1.4558275910226,0.7685209483889,1.42189229143248,0.84979367337073,0.046313349879508,0.000505350043783881,0.00610865227795042,0.0605539478335417,0.0648653569490658,0.0864163909714877,-0.00279252674077309,1,1
7.6,-3.79826476576206,0.0449023165864018,6.86595878236688,0.00256530486851377,0.0634389306960823,-0.00224407350372765,10,-0.0293738913110646,1.57594734511194,0.750885317234928,1.54158306819162,0.83301207752926,0.0437799003905523,0.00331213331028908,0.00593411951919856,0.0634389306960823,0.0648653562445449,0.0720628307303677,-0.00174532927800176,1,1
7.7,-3.79329281108878,0.0450659882830358,6.86858195635454,0.00287425594952662,0.0599277040608512,-0.00225530837418595,10,-0.0293738913110646,1.57594874407445,0.750889864869414,1.5412554968927,0.829433107063793,0.0467112300619776,0.0043135442868989,0.00558505348154618,0.0599277040608512,0.0643391369461177,0.0864163883354088,-0.00296705975959928,1,1
7.8,-3.79072497451341,0.0444528724052351,6.86861172091154,0.00301892989634311,0.0590690384508263,-0.00225959767999567,10,-0.0195825942073764,1.57594660300703,0.750893480069992,1.54159600122473,0.82823229748072,0.0386442454365319,0.00402704892810943,0.00541052072279431,0.0590690384508263,0.0619354644006103,0.0771821051429533,-0.00157079638921273,1,1
7.9,-3.78823804227257,0.0434056795241693,6.87006004112443,0.00332574546823078,0.0572181527831261,-0.00225705830392103,10,-0.0195825942073764,1.65075453102534,0.672636099956945,1.61485863917014,0.745015348495842,0.0334981397021801,0.00546171538591811,0.00523598796404245,0.0572181527831261,0.0624599829683621,0.0911502691471522,-0.00226892794436884,1,1
