t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method,u_gps_raw_midship [m/s],vm_gps_raw_midship [m/s],U_gps_raw_midship [m/s]
1,-2.9558976367554,0.0106088770731013,-0.646826857007288,-0.00126061662549935,-0.122778644424924,0.000887858504159031,10,-0.0293738913110646,1.23948362955835,2.29517859877874,1.24757341459146,2.17816651947742,0.0107410805926983,0.000343263296474082,0.00209439505557982,-0.122778644424924,-0.121349520324948,-0.113836388563972,0.000698131685193272,1,1,0.0096069981451768,-0.00658205126043728,0.0116455060927576
1.1,-2.95304941056615,0.0105122447380056,-0.640957957671448,-0.00113026682632047,-0.122380960455005,0.000883724336099228,10,-0.0293738913110646,1.23948861033851,2.29517901082594,1.24741587377721,2.17857740977185,0.00935768447810888,0.000485954711431169,0.00226892794436884,-0.122380960455005,-0.116158954566161,-0.0840496988614288,0.00191986216679079,1,1,0.00960477738371139,-0.00833538941771603,0.0127173293318851
1.2,-2.95358380614782,0.0105274240003598,-0.645359009066301,-0.00102262677149385,-0.119285025528364,0.000871707639974015,10,-0.0391651884147528,1.14454688451903,2.31271108472791,1.15253119384842,2.1996340140323,0.0107430411509424,0.000591201209655823,0.00226892794436884,-0.119285025528364,-0.116158954566161,-0.0999237073865997,0.00191986216679079,1,1,0.00958743703440983,-0.00836509836491392,0.012723750215383
1.3,-2.95358380614782,0.0105452126809962,-0.645359009066301,-0.000889483974266745,-0.119285025528364,0.000851838804961572,10,-0.0391651884147528,1.14455618806454,2.3127048430205,1.1524530266788,2.19971803386601,0.0107430411509424,0.000591201209655823,0.00226892794436884,-0.119285025528364,-0.11581839021043,-0.0976955499962842,0.000523598763894954,1,1,0.00958743703440983,-0.00636564917196708,0.0115082769461522
1.4,-2.95358380614782,0.0107689493101029,-0.645359009066301,-0.000703688312574704,-0.119285025528364,0.000824386970144781,10,-0.0391651884147528,1.14456247355098,2.31269015340364,1.15247806421024,2.19996050648413,0.0131876914549444,0.00130488667605094,0.00226892794436884,-0.119285025528364,-0.11581839021043,-0.0976955499962842,-0.000174532921298318,1,1,0.00958743703440983,-0.00536592459877032,0.0109869056466533
1.5,-2.95094285153837,0.010767382960329,-0.64655667794429,-0.000448783392061843,-0.119285025887542,0.000789589225354147,10,-0.0391651884147528,1.17446061398875,2.40853437845871,1.1829006122865,2.2951406406392,0.0107508374564293,0.00224380142018037,0.00226892794436884,-0.119285025887542,-0.116158954870327,-0.0999237073865997,0.000523598763894954,1,1,0.00958743703642692,-0.00636564916852349,0.0115082769459278
1.6,-2.953720613224,0.0108587880574726,-0.646504360435326,-0.000119979564024095,-0.118479513685457,0.000747817276990068,10,-0.0391651884147528,1.22453862484829,2.46969191077758,1.2332797455832,2.35671115594085,0.0118099505058227,0.00337784188898592,0.00226892794436884,-0.118479513685457,-0.118075215715812,-0.11596982775573,0.000698131685193272,1,1,-0.00425504254021625,0.00616540308239919,0.00749116694430897
1.7,-2.95107965861465,0.0109431753422651,-0.647702029310663,-3.12159266478665e-05,-0.118479514046465,0.000699673815095147,10,-0.0391651884147528,1.22456252229692,2.4696791150899,1.23330349484182,2.35679150226926,0.0118043372591052,0.000874606093338525,0.00226892794436884,-0.118479514046465,-0.118414019892492,-0.118075202331939,0.000349065842596636,1,1,-0.00425504254280292,0.00666526536746146,0.00790766396982977
1.8,-2.94837033127448,0.0111461024247629,-0.648326280314981,0.000241540433617024,-0.118882781858959,0.000645645733327938,10,-0.0391651884147528,1.14963841760585,2.31275491645998,1.15714655736095,2.20123490441355,0.0131906548760519,0.00294533744156964,0.00226892794436884,-0.118882781858959,-0.118752102011884,-0.118075202331939,0.000698131685193272,1,1,-0.00425793166209191,0.00616368657659711,0.00749139601500068
1.9,-2.94783708782091,0.0114569952764614,-0.643919971373818,0.00050959026705567,-0.121982264758177,0.000586484662459996,10,-0.0391651884147528,1.14966289973839,2.31273895319162,1.15718310889614,2.19847613143144,0.0145650496858452,0.00283796485610229,0.00244346096319503,-0.121982264758177,-0.118414019892492,-0.0999237073865997,0.000523598763894954,1,1,-0.00428011404438073,0.00640038594597341,0.00769963093208493
2,-2.94519613563386,0.0117424695649387,-0.645117639691696,0.000697307951952169,-0.121982264758177,0.000522874065732754,10,-0.0391651884147528,1.16964809824286,2.39984416051068,1.17799050550742,2.2851419264074,0.0145648795429873,0.00255322383752664,0.00244346096319503,-0.121982264758177,-0.118752102011884,-0.102122859999386,0.000872664639000881,1,1,-0.00428011404438073,0.00590052361282172,0.00728941390911312
2.1,-2.94526567033476,0.0119059288632893,-0.645685789115978,0.000552458764454842,-0.121582551964564,0.000455576856152107,10,-0.0391651884147528,1.13962493129768,2.35608846438319,1.1478018223805,2.24229165003555,0.0135080272426567,-0.000823572877842648,0.00244346096319503,-0.121582551964564,-0.119089464604059,-0.106436305330426,0.000872664639000881,1,1,-0.00427725568436608,0.00590223385792462,0.00728912070849933
2.2,-2.94248559939452,0.0121827046762976,-0.645748631507764,0.000626473924645864,-0.122380960811015,0.000385465903083789,10,-0.0391651884147528,1.139654803927,2.35606808748931,1.14796603618428,2.24167878094181,0.0148888952958175,0.00125620723924272,0.00244346096319503,-0.122380960811015,-0.119089464604059,-0.102122859999386,0.00104719752778991,1,1,-0.0042829644524191,0.00564888548325482,0.00708898382729236
2.3,-2.94248559939452,0.0124352422456065,-0.645748631507764,0.000658599714223661,-0.122380960811015,0.000313367750697423,10,-0.0391651884147528,1.13968422089303,2.35604703144582,1.14814281168374,2.24182279650728,0.0148889522026284,0.000970740873972485,0.00261799398202122,-0.122380960811015,-0.118752102011884,-0.0999237073865997,-0.000174532921298318,1,1,-0.0042829644524191,0.00739840348634916,0.00854869338832017
2.4,-2.93746118180072,0.0127965269637431,-0.644913241743478,0.000607653285273328,-0.119285025887542,0.000240219000148625,10,-0.0391651884147528,1.00467507266302,2.32978314156567,1.01317174480034,2.22017049342844,0.0162742416165979,0.000487201736433426,0.00261799398202122,-0.119285025887542,-0.1164987956102,-0.102122859999386,-0.000349065842596636,1,1,-0.00426081275690627,0.00766156012933237,0.00876664297007644
2.5,-2.939366254751,0.012989382161375,-0.643099765309114,0.000712807059132405,-0.125087783655969,0.000166870199159594,10,-0.0391651884147528,1.00470485361279,2.32975755402808,1.01325125777853,2.21454277194862,0.0148862688005044,0.00101103889599415,0.00261799398202122,-0.125087783655969,-0.121349520879062,-0.102122859999386,-0.000174532921298318,1,1,-0.00430229838664007,0.0073867840864633,0.00854835367469744
2.6,-2.93706590476004,0.0134000956965355,-0.64164701455115,0.000998425984346142,-0.121582553180425,9.41353223263862e-05,10,-0.0391651884147528,1.05468349303607,2.34709725380701,1.06349464897622,2.23525671905686,0.0173294496268673,0.00418539108021045,0.00261799398202122,-0.121582553180425,-0.115818390515241,-0.0863394086545262,-0.00209439505557982,1,1,-0.00427725569306179,0.0101510633353636,0.0110153984540911
2.7,-2.93488866153882,0.013774121923931,-0.646682844113261,0.00126180002028534,-0.118882781858959,2.27714877237887e-05,10,-0.0293738913110646,1.0846862207746,2.33831587324356,1.09348282933955,2.22939773821406,0.017340684821281,0.00413859046585335,0.00244346096319503,-0.118882781858959,-0.115818390515241,-0.0999237073865997,-0.000698131685193272,1,1,0.0220327523392646,0.00389540459258131,0.0223744575930518
2.8,-2.9317144656886,0.01410627268167,-0.643474201762876,0.00154998530680948,-0.121982265972643,-4.63582394512515e-05,10,-0.0293738913110646,1.08470860387351,2.33828135633573,1.09352991715912,2.22666580789238,0.0173287272145929,0.00390357949905822,0.00244346096319503,-0.121982265972643,-0.115818390515241,-0.0840496926819745,-0.000523598763894954,1,1,0.0220236714073592,0.00371374959669594,0.0223345928623356
2.9,-2.92900392945081,0.014541608059905,-0.644105193580103,0.00152747248809232,-0.122380962024086,-0.000112568502533914,10,-0.0293738913110646,1.0544746969114,2.43404987164166,1.06467291094514,2.3217222259089,0.0187151966046953,0.00125810612572515,0.00244346096319503,-0.122380962024086,-0.116158954870327,-0.0840496926819745,-0.000698131685193272,1,1,0.0220224879393448,0.00397246125501782,0.0223779003362962
3,-2.92636297726576,0.014936729077405,-0.645302861897073,0.00152906568474461,-0.122380962024086,-0.000175242584174543,10,-0.0293738913110646,1.05448300285572,2.4340057859263,1.06497483092275,2.32191000862892,0.0187150253024574,0.00154430043215244,0.00244346096319503,-0.122380962024086,-0.115818390515241,-0.0817301102826822,0,1,1,0.0220224879393448,0.00297273668182106,0.0222222217255168
3.1,-2.9264325613185,0.0154264515182733,-0.645869538396816,0.00151043316480005,-0.121982265972643,-0.000233776213211188,10,-0.0293738913110646,1.00989939833782,2.2870316794265,1.01902788121081,2.17752458574592,0.0200991138326046,0.00138932397775136,0.00244346096319503,-0.121982265972643,-0.118075217036915,-0.0976955499962842,0,1,1,0.0220236714073592,0.00296395616679837,0.0222222217255168
3.2,-2.92372202508071,0.0157377448887558,-0.646500530214044,0.00149214279368435,-0.122380962024086,-0.000287651131301235,10,-0.0293738913110646,0.994949264280675,2.31323049508681,1.00462708200178,2.20347182490617,0.0187150834470853,0.00125883393413186,0.00244346096319503,-0.122380962024086,-0.118414020909382,-0.0976955499962842,0,1,1,0.0220224879393448,0.00297273668182106,0.0222222217255168
3.3,-2.92379160913345,0.0161520804257394,-0.647067206713787,0.00142247012733792,-0.121982265972643,-0.00033647141591689,10,-0.0293738913110646,0.994965974544148,2.31322145873643,1.00497482396644,2.20410855492998,0.0200991141240142,0.000817663258845189,0.00244346096319503,-0.121982265972643,-0.118414020909382,-0.0999237073865997,0.00104719752778991,1,1,0.0220236714073592,0.00146436930700322,0.0220723011878378
3.4,-2.92115065701059,0.0164262028187155,-0.648264875538064,0.00125552072477637,-0.121982265615726,-0.000379946788951903,10,-0.0293738913110646,0.994976668488387,2.31319306941817,1.00529577730202,2.204164825765,0.0190399279636871,-0.000336322365515979,0.00244346096319503,-0.121982265615726,-0.1187521030278,-0.102122861952778,0.000698131685193272,1,1,0.0220236714084171,0.00196423158574098,0.0221110901592018
3.5,-2.92115065701059,0.016906042136016,-0.648264875538064,0.00101582609445365,-0.121982265615726,-0.000417866059537806,10,-0.0293738913110646,0.999838537485621,2.3905857429431,1.01164574694478,2.28081062042358,0.0214793055748267,-0.00126866091986838,0.00244346096319503,-0.121982265615726,-0.118414020909382,-0.0999237093656797,-0.000698131685193272,1,1,0.0220236714084171,0.00396368073213451,0.0223775080661861
3.6,-2.9183023324916,0.0173720958546333,-0.642398915097908,0.000668903425615802,-0.121582553126564,-0.000450072615909934,10,-0.0293738913110646,0.999822153829379,2.39053862650568,1.01222234080813,2.28123274416199,0.0218085663769159,-0.00257201846187346,0.00244346096319503,-0.121582553126564,-0.115477100818661,-0.0840496962872719,-0.000872664639000881,1,1,0.0220248543793178,0.00420480854892652,0.0224226364498754
3.7,-2.91566138030436,0.0178938975755193,-0.643596583415873,0.000864856467465179,-0.121582553126564,-0.000476525316896846,10,-0.0293738913110646,0.974612795453315,2.45125622696103,0.988015776341977,2.34195784062166,0.0228639430297957,0.00273126565301094,0.00244346096319503,-0.121582553126564,-0.115477100513198,-0.0840496942268374,-0.000523598763894954,1,1,0.0220248543793178,0.00370494621577483,0.0223342973225472
3.8,-2.91302042811711,0.0182349812138976,-0.644794251733838,0.000845467301568693,-0.121582553126564,-0.000497303651390475,10,-0.0293738913110646,1.09958808634875,2.44276145395495,1.1131487088813,2.33236079997476,0.0214829673947797,0.000660832989615118,0.00244346096319503,-0.121582553126564,-0.115477100513198,-0.0840496942268374,-0.000872664639000881,1,1,0.0277776672485127,0.00132816371250544,0.0278094015868072
3.9,-2.91037947592988,0.0185436875520928,-0.645991920051801,0.000800784018501108,-0.121582553126564,-0.000512552402714039,10,-0.0195825942073764,1.09958914414917,2.4427471496339,1.1134101303652,2.33248611246277,0.021482796382441,0.000375366670089289,0.00226892794436884,-0.121582553126564,-0.115477100513198,-0.0840496942268374,-0.000349065842596636,1,1,0.0277776672485127,0.00057837023605456,0.0277836878383531
4,-2.90766898904122,0.018822790839348,-0.646621438946749,0.000795003494254711,-0.121982265919344,-0.000522544443957531,10,-0.0195825942073764,1.03004579454618,2.29530020053048,1.04208179278326,2.18741217400079,0.0214827015341561,0.000669419953378064,0.00226892794436884,-0.121982265919344,-0.115477100513198,-0.0817301118363301,-0.000349065842596636,1,1,0.0277776336488585,0.000589473318440105,0.0277838875955714
4.1,-2.90502803443059,0.0192072209757319,-0.647819107828205,0.000741828769868616,-0.12198226627626,-0.000527623325267466,10,-0.0195825942073764,1.03004966766705,2.29530858002004,1.04237969361852,2.18765345039594,0.0228662318043966,0.000235711016956745,0.00226892794436884,-0.12198226627626,-0.115477100818661,-0.0817301118363301,-0.000523598763894954,1,1,0.0277776336488265,0.000839404471653586,0.0277903136181557
4.2,-2.90502803443059,0.0194235774523341,-0.647819107828205,0.00070780055205984,-0.12198226627626,-0.000528034831182568,10,-0.0195825942073764,1.03005288154854,2.29531635535587,1.0425495586218,2.18778736736456,0.0214826446260579,0.000383953596467243,0.00226892794436884,-0.12198226627626,-0.115135082521656,-0.0793801002853123,-0.000698131685193272,1,1,0.0277776336488265,0.00108933561495278,0.0277989852910214
4.3,-2.90238708224335,0.0198825117466838,-0.649016776146169,0.000648812273167682,-0.12198226627626,-0.000524265589269362,10,-0.0195825942073764,1.14995941568608,2.33830999013264,1.16343518625597,2.22905451855824,0.024249818981673,8.74684373353522e-05,0.00226892794436884,-0.12198226627626,-0.115477100818661,-0.0817301118363301,-0.000872664639000881,1,1,0.0277776336488265,0.00133926680480527,0.0278099005158752
4.4,-2.89974613005611,0.0201665844392749,-0.650214444464134,0.00082098123069839,-0.12198226627626,-0.000516794489523195,10,-0.0195825942073764,1.01002834769913,2.38204143173252,1.02423401869867,2.27424346723661,0.0228696844402571,0.0024592587610916,0.00226892794436884,-0.12198226627626,-0.115818391022846,-0.0840496942268374,0.000698131685193272,1,1,0.0277776336488265,-0.000910113531440755,0.0277925392465052
4.5,-2.89703559381602,0.0206549754608796,-0.650845436282872,0.00105286824775849,-0.122380962327355,-0.000506100863194538,10,-0.0195825942073764,1.01002321286739,2.38204092702491,1.02443120948829,2.27433553049873,0.0253051325838483,0.00318276399506938,0.00209439505557982,-0.122380962327355,-0.115818391022846,-0.0817301118363301,0.000349065842596636,1,1,0.027777595713513,-0.000399176419413457,0.0277804637368995
4.6,-2.89439464162878,0.0211284534259806,-0.652043104600835,0.00092084504942995,-0.122380962327355,-0.000492780709535864,10,-0.0195825942073764,0.919932880631656,2.31271482935665,0.933712665599577,2.20773413326873,0.0256333706411979,-0.0003352927706933,0.00209439505557982,-0.122380962327355,-0.118414020146715,-0.0976955437119902,-0.00191986216679079,1,1,0.027777595713513,0.00284992849002934,0.0279234116114356
4.7,-2.88883582796065,0.0216885139515352,-0.646806663214266,0.000787327078856434,-0.122380962630622,-0.000477359746794274,10,-0.0195825942073764,0.919922224199934,2.3127349610682,0.934183985250528,2.20808886797796,0.0270170168148705,-0.000482983699770933,0.00209439505557982,-0.122380962630622,-0.115818391022846,-0.0817301102826822,0.000349065842596636,1,1,0.0277775957134824,-0.000399176410989411,0.0277804637367479
4.8,-2.88890541201361,0.0221644886628183,-0.647373339712977,0.000992348405768334,-0.121982266579876,-0.000460352492747663,10,-0.0195825942073764,0.909497831305735,2.41725913719675,0.925614338209826,2.31199475878917,0.0266898725285027,0.00302515945061182,0.00209439505557982,-0.121982266579876,-0.115477100818661,-0.0817301102826822,-0.00157079638921273,1,1,0.0277776336487993,0.00233899147954238,0.0278759360787809
4.9,-2.88626445982974,0.0225949199136686,-0.648571008029413,0.00118569887725221,-0.121982266579876,-0.00044231051880136,10,-0.00979129710368819,0.904745324188315,2.49602418639562,0.922242366684097,2.38985299789507,0.026689873767365,0.00302515931780536,0.00209439505557982,-0.121982266579876,-0.115477100818661,-0.0817301102826822,-0.000349065842596636,1,1,0.0302359074066404,0.00490802159493055,0.0306316629107732
5,-2.88355392359291,0.0229839065233923,-0.649201999847138,0.0013153822076939,-0.122380962630622,-0.00042379865369872,10,-0.00979129710368819,0.904739984356645,2.49604086828111,0.922471946011697,2.38983012275606,0.0266890081341017,0.00246341161074613,0.00209439505557982,-0.122380962630622,-0.115477100818661,-0.0793800987227995,0.000174532921298318,1,1,0.0302341474878519,0.00417028275123008,0.0305204019066327
5.1,-2.880982555462,0.0233368895265643,-0.650966344662287,0.00144249872714021,-0.121982266579876,-0.000405234798561179,10,-0.00979129710368819,0.909652595938546,2.46978526066067,0.927193741506931,2.36472628376259,0.0266899297321293,0.00273896509682633,0.00209439505557982,-0.121982266579876,-0.115477100818661,-0.0817301102826822,0.000174532921298318,1,1,0.0302359074066404,0.00415822816503297,0.0305205006213104
5.2,-2.880982555462,0.023655828644794,-0.650966344662287,0.00156581780934978,-0.121982266579876,-0.000387132419628031,10,-0.0195825942073764,0.829649522095621,2.4691591085401,0.847369120624543,2.36605332914712,0.0266899297321293,0.00273896509682633,0.00191986216679079,-0.121982266579876,-0.115135082521656,-0.0793800987227995,-0.00157079638921273,1,1,0.0302359074066404,0.0066575397376848,0.0309601830107929
5.3,-2.8756310670413,0.0240753975039967,-0.652795004796448,0.00161852944746158,-0.122380962630622,-0.000369921208453382,10,-0.00979129710368819,0.829642191396814,2.46916697821639,0.847659363672987,2.36600910784269,0.0280727099833673,0.00203025443848552,0.00191986216679079,-0.122380962630622,-0.115818391022846,-0.0817301102826822,0.00104719752778991,1,1,0.0302341474878519,0.00292062703473413,0.030374886610376
5.4,-2.87515267469436,0.0245826906056548,-0.648948471207591,0.00171026108511061,-0.125087784823273,-0.000353943370339256,10,-0.00979129710368819,0.719088010140971,2.56367652025005,0.738927680543249,2.45873663156032,0.0294510361250491,0.00196301725388116,0.00191986216679079,-0.125087784823273,-0.115477100818661,-0.065945239683056,-0.000174532921298318,1,1,0.0302220720083825,0.00475196720609504,0.0305933788393446
5.5,-2.87014184023357,0.0250510419228083,-0.648125240492952,0.00165651536384096,-0.12198226622296,-0.000339564084082088,10,-0.00979129710368819,0.644335385487073,2.61695975572506,0.665366402867679,2.51602430781394,0.0294569902870718,0.00187154719466196,0.00191986216679079,-0.12198226622296,-0.115135082469829,-0.0793801002853123,-0.000174532921298318,1,1,0.0302359074082138,0.00465809044083969,0.0305926119079937
5.6,-2.86750088804613,0.0255710688886243,-0.649322908811005,0.00173187837131537,-0.12198226622296,-0.000327050068886047,10,-0.00979129710368819,0.644322974614544,2.61695511159636,0.665770251219497,2.51649363297671,0.0305179644072713,0.00244878912489894,0.00191986216679079,-0.12198226622296,-0.115135082469829,-0.0793801002853123,0.000349065842596636,1,1,0.0302359074082138,0.00390829701094212,0.0304874545071217
5.7,-2.86214939961835,0.0259406424098375,-0.651151568947087,0.00146225183977915,-0.122380962274614,-0.000316581581918531,10,-0.0195825942073764,0.563222599111532,2.53638611077066,0.583979157910314,2.44138849029746,0.0294628786947975,-0.0011996108166831,0.00174532927800176,-0.122380962274614,-0.115477100767242,-0.0793801002853123,-0.000698131685193272,1,1,0.0302341474894255,0.00541993845696243,0.0307161098983839
5.8,-2.85930112475488,0.0265393861520705,-0.645284136856812,0.00114321354099609,-0.121982265008495,-0.000308361709849952,10,-0.00979129710368819,0.563154572720337,2.53636161592408,0.584597094483306,2.44188064180698,0.0322295155233057,-0.00179330901936135,0.00174532927800176,-0.121982265008495,-0.112538810224159,-0.0635063568229974,-0.00157079638921273,1,1,0.0302359074135673,0.00665753969017266,0.0309601830073409
5.9,-2.85666017014065,0.027080764941792,-0.646481805739903,0.000836275134705538,-0.121982265365411,-0.000302428539196187,10,-0.00979129710368819,0.613947234521256,2.44238752865669,0.634445280534944,2.34896218226211,0.032230708217491,-0.00208352050400726,0.00174532927800176,-0.121982265365411,-0.114792333879697,-0.0769990880373836,-0.00139626337038654,1,1,0.030235907411994,0.00640760841800525,0.0309074027162614
6,-2.85408875265093,0.0277023396561454,-0.648247623482751,0.000506655461002635,-0.121582552572494,-0.000298878420876931,10,-0.00979129710368819,0.6242292415004,2.50376584436436,0.646467418289667,2.40840571131482,0.0336119819353369,-0.00252591966093185,0.00174532927800176,-0.121582552572494,-0.114792333879697,-0.0793801049728515,-0.00139626337038654,1,1,0.0334241586479133,0.0218783653786487,0.0399479317732787
6.1,-2.85137826575896,0.0281327975053074,-0.648877142379099,0.00029789326381366,-0.121982265365411,-0.000297706498199294,10,-0.00979129710368819,0.624212574440444,2.50377162043591,0.646923604830268,2.40812945836908,0.0322295155298601,-0.00179330900971207,0.00157079638921273,-0.121982265365411,-0.114448852631706,-0.0745864755400512,0.000523598763894954,1,1,0.0334162101209033,0.0191424812777755,0.0385107476987184
6.2,-2.85137826575896,0.0286536036818234,-0.648877142379099,0.000269299705016947,-0.121982265365411,-0.000298847162895982,10,-0.00979129710368819,0.62420379125129,2.50377172789918,0.647351876495063,2.40854896294293,0.033607811547959,-2.69867038471452e-06,0.00157079638921273,-0.121982265365411,-0.114792333879697,-0.0769990880373836,0.000523598763894954,1,1,0.0334162101209033,0.0191424812777755,0.0385107476987184
6.3,-2.84616589607839,0.0289933571241377,-0.651840628441547,0.00024593852489624,-0.121582552572494,-0.000302242265012191,10,-0.00979129710368819,0.664827647076226,2.36415866733992,0.685672741197239,2.27256303004836,0.0322242799736962,0.000132663464065235,0.00157079638921273,-0.121582552572494,-0.115477100818661,-0.0840496988614288,-0.000698131685193272,1,1,0.0334241586479133,0.0208786408054519,0.0394092885396826
6.4,-2.84081445699558,0.0296639826983057,-0.653667815657493,0.000355154626071134,-0.121982265365411,-0.000307714211018731,10,-0.00979129710368819,0.664828779909714,2.36414970690528,0.686087717588614,2.27293099173733,0.0360442976743723,0.00128383713032489,0.00139626337038654,-0.121982265365411,-0.115818391022846,-0.0840496988614288,0.000523598763894954,1,1,0.0334162101209033,0.0191424812777755,0.0385107476987184
6.5,-2.83810392075222,0.0301709984521879,-0.654298807476316,0.00061167296937085,-0.122380961417551,-0.000315047968959985,10,-0.00979129710368819,0.610070789734381,2.19182774391888,0.627659414617233,2.10919810552237,0.0349953743193449,0.00293930969989493,0.00139626337038654,-0.122380961417551,-0.115477100818661,-0.0793801049728515,0.000349065842596636,1,1,0.0334082764938234,0.019405733750751,0.0386354169214309
6.6,-2.833216310132,0.0307703472929746,-0.6546087690834,0.00119984214917232,-0.118479515259947,-0.000324091818344611,10,-0.00979129710368819,0.729960343084419,2.2469926806296,0.748763034241319,2.16169930988146,0.0364511543381314,0.00791458508775565,0.00139626337038654,-0.118479515259947,-0.115477102342928,-0.099923713634458,0.000698131685193272,1,1,0.0334856826499043,0.0187753797086974,0.0383901787666568
6.7,-2.83064367525467,0.0313109605804774,-0.656381343983172,0.00177268337723136,-0.11807521952111,-0.000334634654647573,10,-0.00979129710368819,0.729946601050117,2.24707236215164,0.748685291468439,2.163260709324,0.0364489662362093,0.00734018832591505,0.00139626337038654,-0.11807521952111,-0.115477102342928,-0.102122868164553,0,1,1,0.0334936749033809,0.0197615645472854,0.0388888890544573
