t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
336.8,34.9663854387959,0.176679159276759,-1.25294327878342,-0.0634261828877437,1.73299507637965,0.035054434811457,10,0.340391564016454,1.70476071877866,5.99408904735202,1.51722005055774,1.45077561734929
336.9,34.9703242932995,0.176264901132243,-1.22953584343203,-0.0629350331132849,1.73519481004071,0.0350641975342653,10,0.340391564016454,1.70476184555145,5.99408668599373,1.51775573549129,1.45273774024203
337.0,34.972327295766,0.175057394487724,-1.21239000639628,-0.0623472893012716,1.73809077733087,0.035074351711801,10,0.340391564016454,1.70476149592067,5.99408473402724,1.51907988435347,1.45548137438662
337.1,34.9774387604319,0.174892833168798,-1.19469425620223,-0.0619113858896668,1.7431911148637,0.0350849565896222,10,0.340391564016454,1.66164199605485,5.98572917612448,1.47612875325562,1.45111458828333
337.2,34.9799090536017,0.173662430597089,-1.17576302939014,-0.0612192566608035,1.74829583306571,0.0350957791197941,10,0.340391564016454,1.66163291389169,5.98571623969643,1.47747489031365,1.45599651657774
337.3,34.9834858909391,0.171737572123065,-1.15827401147063,-0.060322459952192,1.75231571151168,0.03510688479335,10,0.340391564016454,1.6638463196246,6.04589889679445,1.48264871576816,1.52736107653118
337.4,34.9844633762484,0.169313477093104,-1.14124687068357,-0.058935081452815,1.75449198318693,0.0351181124880083,10,0.340391564016454,1.6638497489972,6.04589579546574,1.48531910342514,1.52898739422531
337.5,34.9843124926286,0.166271326280025,-1.12272988602485,-0.057642432090538,1.75774403173335,0.0351293852408377,10,0.340391564016454,1.66384769922311,6.04589250903694,1.4885703430678,1.53184623831181
337.6,34.9878792736231,0.162684798126288,-1.10518742077392,-0.0564304207119688,1.76176384161381,0.0351405556135257,10,0.340391564016454,1.60941423241513,6.15024300932062,1.44089193158778,1.65270486003634
337.7,34.9861819049702,0.158803997225668,-1.08693923961542,-0.0566167318177189,1.76391989305808,0.0351514654459845,10,0.340391564016454,1.60941576330463,6.1502324802401,1.44470903262762,1.65527455961487
337.8,34.9897489236351,0.154327408147574,-1.06936047484209,-0.0572751212724685,1.76794470403528,0.03516209767693,10,0.340391564016454,1.47436845586798,6.06218132489882,1.31113746370579,1.56379024969331
337.9,34.9930679750953,0.149088896594125,-1.05764500624822,-0.0577764548234708,1.77387595731124,0.0351722828520713,10,0.340391564016454,1.47441551356974,6.06216896088934,1.31616547780207,1.57089624375599
338.0,34.9930679750953,0.143879025088254,-1.05764500624822,-0.0571449485968688,1.77387595731124,0.035181834576068,10,0.340391564016454,1.4744581307713,6.06215811805702,1.32139464254029,1.57121827079976
338.1,34.9864198193749,0.138534588134403,-1.01765443178029,-0.0567605231390268,1.77191507988349,0.0351907174966787,10,0.340391564016454,1.48396357836851,6.0530738298491,1.33582877076315,1.55958322757866
338.2,34.9864198193749,0.134754253317203,-1.01765443178029,-0.0566251877614716,1.77191507988349,0.0351988184826504,10,0.340391564016454,1.48396194421003,6.05306966256232,1.33952832409408,1.56008136177808
338.3,34.9864198193749,0.139079450469199,-1.01765443178029,-0.0560615849501551,1.77191507988349,0.0352058993586376,10,0.340391564016454,1.37825016227567,6.09610608066559,1.230916904054,1.60867063905682
338.4,34.9864198193749,0.143088175607423,-1.01765443178029,-0.0555015571043538,1.77191507988349,0.0352120407221131,10,0.340391564016454,1.37830326937454,6.09607997017197,1.22706210510964,1.60765967363958
338.5,34.9864198193749,0.145867114069076,-1.01765443178029,-0.055103154374033,1.77191507988349,0.0352169257609851,10,0.340391564016454,1.37829825965591,6.09606719735957,1.224392340697,1.60694651234742
338.6,34.9864198193749,0.149342286670326,-1.01765443178029,-0.0544441276301396,1.77191507988349,0.0352205669103634,10,0.340391564016454,1.44579984827975,6.24509340608946,1.29478180017971,1.77161600833619
338.7,35.0272601508925,0.150776029786312,-1.00870521026792,-0.0583784950831949,1.80111258624605,0.0352228572773582,10,0.340391564016454,1.44579003481548,6.24509608499943,1.29335382688937,1.80386625960794
338.8,35.0344548147976,0.153109211993568,-1.00699861873542,-0.0585659292981845,1.80627620792579,0.0352235774263974,10,0.340391564016454,1.46224012282845,6.16591189773836,1.30332067529221,1.72001337083782
338.9,35.0344548147976,0.155866759086922,-1.00699861873542,-0.0579357426239575,1.80627620792579,0.0352226855239057,10,0.340391564016454,1.46226263532943,6.16590407174212,1.30064938321303,1.71933386687909
339.0,35.0344548147976,0.159242231187783,-1.00699861873542,-0.057622638463317,1.80627620792579,0.0352200676962007,10,0.340391564016454,1.45247439249886,6.14855722012269,1.28680965946585,1.69952160705941
339.1,35.0521543763035,0.160505584530116,-1.0026326099923,-0.0593659882719237,1.81900680996052,0.035215694864284,10,0.340391564016454,1.51376822875363,0.0667255623025085,1.35883886410733,1.93740485607543
339.2,35.04888262873,0.163062588782807,-0.960048781459007,-0.0597656806924322,1.82136072942916,0.0352093601007809,10,0.340391564016454,1.51374281518733,0.0667359856564627,1.35635525453919,1.94027295960479
339.3,35.0108379902393,0.166210433287395,-0.784837188423393,-0.060530545018619,1.82421210712124,0.0352010361810884,10,0.340391564016454,1.47436914705,0.0315248294093946,1.31131481577239,1.90604110397586
339.4,35.0103857916415,0.169642813481683,-0.766063877914531,-0.0613800028995893,1.82729780491275,0.0351907753036418,10,0.340391564016454,1.47434657340634,0.0315360376845284,1.30797036351172,1.90999125240438
339.5,35.0160306783172,0.173541476063388,-0.7645710364852,-0.0625914979801947,1.83137528583164,0.0351784469306556,10,0.340391564016454,1.47432690979201,0.0315465154203425,1.30419344775331,1.91524434972293
339.6,35.009413042478,0.178048567980339,-0.728493276210419,-0.0637734703806697,1.83342730862238,0.0351642116898878,10,0.340391564016454,1.46396617418864,0.0576192700316343,1.29160875814091,1.94844254812333
